freq_a,freq_b,gap,omega_a,omega_b,method,mean_rel_err
10,42,32,12,44,complex_scalar,0.99833502
10,42,32,12,44,diag_complex,0.99903956
10,43,33,12,45,identity,4.1321317
10,43,33,12,45,real_scalar,0.99999832
10,43,33,12,45,complex_scalar,0.9984339
10,43,33,12,45,diag_complex,0.99968147
10,44,34,12,46,identity,4.2533315
10,44,34,12,46,real_scalar,0.99999971
10,44,34,12,46,complex_scalar,0.9985196
10,44,34,12,46,diag_complex,1.0000145
10,45,35,12,47,identity,4.2805272
10,45,35,12,47,real_scalar,1.0000005
10,45,35,12,47,complex_scalar,0.9985494
10,45,35,12,47,diag_complex,1.0003794
10,46,36,12,48,identity,4.378509
10,46,36,12,48,real_scalar,0.99999973
10,46,36,12,48,complex_scalar,0.99855884
10,46,36,12,48,diag_complex,1.0003919
10,47,37,12,49,identity,4.4909969
10,47,37,12,49,real_scalar,1.0000001
10,47,37,12,49,complex_scalar,0.99867891
10,47,37,12,49,diag_complex,1.0002236
10,48,38,12,50,identity,4.5140912
10,48,38,12,50,real_scalar,1
10,48,38,12,50,complex_scalar,0.99896373
10,48,38,12,50,diag_complex,1.0000349
10,49,39,12,51,identity,4.5498341
10,49,39,12,51,real_scalar,1.0000001
10,49,39,12,51,complex_scalar,0.99919189
10,49,39,12,51,diag_complex,0.99990162
10,50,40,12,52,identity,4.5884463
10,50,40,12,52,real_scalar,0.99999273
10,50,40,12,52,complex_scalar,0.9992401
10,50,40,12,52,diag_complex,0.99982694
11,12,1,13,14,identity,0.42206245
11,12,1,13,14,real_scalar,0.40946615
11,12,1,13,14,complex_scalar,0.27191314
11,12,1,13,14,diag_complex,0.2474854
11,13,2,13,15,identity,0.84593685
11,13,2,13,15,real_scalar,0.74829353
11,13,2,13,15,complex_scalar,0.50010661
11,13,2,13,15,diag_complex,0.45900293
11,14,3,13,16,identity,1.1908266
11,14,3,13,16,real_scalar,0.91353658
11,14,3,13,16,complex_scalar,0.66701043
11,14,3,13,16,diag_complex,0.62349297
11,15,4,13,17,identity,1.400662
11,15,4,13,17,real_scalar,0.97410417
11,15,4,13,17,complex_scalar,0.78546555
11,15,4,13,17,diag_complex,0.74570296
11,16,5,13,18,identity,1.5300513
11,16,5,13,18,real_scalar,0.99688119
11,16,5,13,18,complex_scalar,0.86251617
11,16,5,13,18,diag_complex,0.82615381
11,17,6,13,19,identity,1.6849985
11,17,6,13,19,real_scalar,0.99980087
11,17,6,13,19,complex_scalar,0.91419009
11,17,6,13,19,diag_complex,0.87960013
11,18,7,13,20,identity,1.7915889
11,18,7,13,20,real_scalar,0.99906943
11,18,7,13,20,complex_scalar,0.94814326
11,18,7,13,20,diag_complex,0.9185435
11,19,8,13,21,identity,1.8099629
11,19,8,13,21,real_scalar,0.99932347
11,19,8,13,21,complex_scalar,0.96733233
11,19,8,13,21,diag_complex,0.94538716
11,20,9,13,22,identity,1.8709789
11,20,9,13,22,real_scalar,0.99940557
11,20,9,13,22,complex_scalar,0.97468128
11,20,9,13,22,diag_complex,0.95850742
11,21,10,13,23,identity,1.9907272
11,21,10,13,23,real_scalar,0.99936297
11,21,10,13,23,complex_scalar,0.97797499
11,21,10,13,23,diag_complex,0.96600425
11,22,11,13,24,identity,2.0516991
11,22,11,13,24,real_scalar,0.99934609
11,22,11,13,24,complex_scalar,0.98187638
11,22,11,13,24,diag_complex,0.97411449
11,23,12,13,25,identity,2.0924692
11,23,12,13,25,real_scalar,0.99905047
11,23,12,13,25,complex_scalar,0.98507323
11,23,12,13,25,diag_complex,0.97972077
11,24,13,13,26,identity,2.2215611
11,24,13,13,26,real_scalar,0.99870558
11,24,13,13,26,complex_scalar,0.98794706
11,24,13,13,26,diag_complex,0.98232679
11,25,14,13,27,identity,2.3227347
11,25,14,13,27,real_scalar,0.99896652
11,25,14,13,27,complex_scalar,0.9909894
11,25,14,13,27,diag_complex,0.98412831
11,26,15,13,28,identity,2.3416765
11,26,15,13,28,real_scalar,0.99936515
11,26,15,13,28,complex_scalar,0.99371128
11,26,15,13,28,diag_complex,0.98626989
11,27,16,13,29,identity,2.4439002
11,27,16,13,29,real_scalar,0.99967832
11,27,16,13,29,complex_scalar,0.99498532
11,27,16,13,29,diag_complex,0.98809489
11,28,17,13,30,identity,2.5556008
11,28,17,13,30,real_scalar,0.99984503
11,28,17,13,30,complex_scalar,0.99510527
11,28,17,13,30,diag_complex,0.98966252
11,29,18,13,31,identity,2.5879935
11,29,18,13,31,real_scalar,0.99986892
11,29,18,13,31,complex_scalar,0.99511196
11,29,18,13,31,diag_complex,0.990834
11,30,19,13,32,identity,2.6788631
11,30,19,13,32,real_scalar,0.99979165
11,30,19,13,32,complex_scalar,0.99529415
11,30,19,13,32,diag_complex,0.99158878
11,31,20,13,33,identity,2.8154409
11,31,20,13,33,real_scalar,0.99974086
11,31,20,13,33,complex_scalar,0.99590183
11,31,20,13,33,diag_complex,0.99270815
11,32,21,13,34,identity,2.8833117
11,32,21,13,34,real_scalar,0.99977518
11,32,21,13,34,complex_scalar,0.9966546
11,32,21,13,34,diag_complex,0.99402956
11,33,22,13,35,identity,2.9374419
11,33,22,13,35,real_scalar,0.99983392
11,33,22,13,35,complex_scalar,0.99724914
11,33,22,13,35,diag_complex,0.9951606
11,34,23,13,36,identity,3.0692497
11,34,23,13,36,real_scalar,0.99990057
11,34,23,13,36,complex_scalar,0.99752802
11,34,23,13,36,diag_complex,0.99561915
11,35,24,13,37,identity,3.1326037
11,35,24,13,37,real_scalar,0.99995149
11,35,24,13,37,complex_scalar,0.99776419
11,35,24,13,37,diag_complex,0.99553449
11,36,25,13,38,identity,3.1599694
11,36,25,13,38,real_scalar,0.99997885
11,36,25,13,38,complex_scalar,0.99791047
11,36,25,13,38,diag_complex,0.99526195
11,37,26,13,39,identity,3.2795317
11,37,26,13,39,real_scalar,0.99999009
11,37,26,13,39,complex_scalar,0.99782465
11,37,26,13,39,diag_complex,0.99564123
11,38,27,13,40,identity,3.3727053
11,38,27,13,40,real_scalar,0.99999454
11,38,27,13,40,complex_scalar,0.99780496
11,38,27,13,40,diag_complex,0.99638698
11,39,28,13,41,identity,3.4345528
11,39,28,13,41,real_scalar,0.99998689
11,39,28,13,41,complex_scalar,0.9979432
11,39,28,13,41,diag_complex,0.99691019
11,40,29,13,42,identity,3.5542973
11,40,29,13,42,real_scalar,0.99998052
11,40,29,13,42,complex_scalar,0.99812041
11,40,29,13,42,diag_complex,0.99739411
11,41,30,13,43,identity,3.6643054
11,41,30,13,43,real_scalar,0.99998824
11,41,30,13,43,complex_scalar,0.99824948
11,41,30,13,43,diag_complex,0.9982781
11,42,31,13,44,identity,3.7025109
11,42,31,13,44,real_scalar,0.99999559
11,42,31,13,44,complex_scalar,0.99838138
11,42,31,13,44,diag_complex,0.99922942
11,43,32,13,45,identity,3.8089094
11,43,32,13,45,real_scalar,0.99999678
11,43,32,13,45,complex_scalar,0.99848201
11,43,32,13,45,diag_complex,0.99987714
11,44,33,13,46,identity,3.9184228
11,44,33,13,46,real_scalar,0.99999877
11,44,33,13,46,complex_scalar,0.99856116
11,44,33,13,46,diag_complex,1.0002649
11,45,34,13,47,identity,3.9422176
11,45,34,13,47,real_scalar,0.99999997
11,45,34,13,47,complex_scalar,0.99856641
11,45,34,13,47,diag_complex,1.0006739
11,46,35,13,48,identity,4.0310345
11,46,35,13,48,real_scalar,1.0000007
11,46,35,13,48,complex_scalar,0.99852204
11,46,35,13,48,diag_complex,1.0006231
11,47,36,13,49,identity,4.1334294
11,47,36,13,49,real_scalar,1.0000031
11,47,36,13,49,complex_scalar,0.9985978
11,47,36,13,49,diag_complex,1.0003675
11,48,37,13,50,identity,4.1550228
11,48,37,13,50,real_scalar,1.0000021
11,48,37,13,50,complex_scalar,0.99886874
11,48,37,13,50,diag_complex,1.0001526
11,49,38,13,51,identity,4.1885912
11,49,38,13,51,real_scalar,1.000004
11,49,38,13,51,complex_scalar,0.99916429
11,49,38,13,51,diag_complex,1.0001215
11,50,39,13,52,identity,4.2236842
11,50,39,13,52,real_scalar,1.0000013
11,50,39,13,52,complex_scalar,0.99930581
11,50,39,13,52,diag_complex,1.0002108
12,13,1,14,15,identity,0.49864541
12,13,1,14,15,real_scalar,0.47262943
12,13,1,14,15,complex_scalar,0.28185689
12,13,1,14,15,diag_complex,0.25720136
12,14,2,14,16,identity,0.93185367
12,14,2,14,16,real_scalar,0.77404326
12,14,2,14,16,complex_scalar,0.51381912
12,14,2,14,16,diag_complex,0.48075532
12,15,3,14,17,identity,1.2187091
12,15,3,14,17,real_scalar,0.91315139
12,15,3,14,17,complex_scalar,0.68245268
12,15,3,14,17,diag_complex,0.65066742
12,16,4,14,18,identity,1.4102818
12,16,4,14,18,real_scalar,0.97830864
12,16,4,14,18,complex_scalar,0.79193479
12,16,4,14,18,diag_complex,0.76111563
12,17,5,14,19,identity,1.6129493
12,17,5,14,19,real_scalar,0.99873905
12,17,5,14,19,complex_scalar,0.86315411
12,17,5,14,19,diag_complex,0.83189758
12,18,6,14,20,identity,1.7574126
12,18,6,14,20,real_scalar,0.99994195
12,18,6,14,20,complex_scalar,0.91416088
12,18,6,14,20,diag_complex,0.88593925
12,19,7,14,21,identity,1.8018977
12,19,7,14,21,real_scalar,0.99907413
12,19,7,14,21,complex_scalar,0.9486573
12,19,7,14,21,diag_complex,0.92607167
12,20,8,14,22,identity,1.8675137
12,20,8,14,22,real_scalar,0.99881522
12,20,8,14,22,complex_scalar,0.96647362
12,20,8,14,22,diag_complex,0.94829266
12,21,9,14,23,identity,1.9773307
12,21,9,14,23,real_scalar,0.99919361
12,21,9,14,23,complex_scalar,0.97412702
12,21,9,14,23,diag_complex,0.96003109
12,22,10,14,24,identity,2.0309627
12,22,10,14,24,real_scalar,0.99946788
12,22,10,14,24,complex_scalar,0.97928756
12,22,10,14,24,diag_complex,0.96966901
12,23,11,14,25,identity,2.0679765
12,23,11,14,25,real_scalar,0.99934655
12,23,11,14,25,complex_scalar,0.98263077
12,23,11,14,25,diag_complex,0.97582754
12,24,12,14,26,identity,2.1962263
12,24,12,14,26,real_scalar,0.99898476
12,24,12,14,26,complex_scalar,0.98499192
12,24,12,14,26,diag_complex,0.97846853
12,25,13,14,27,identity,2.3002392
12,25,13,14,27,real_scalar,0.99897686
12,25,13,14,27,complex_scalar,0.98791364
12,25,13,14,27,diag_complex,0.98027411
12,26,14,14,28,identity,2.3248493
12,26,14,14,28,real_scalar,0.9991159
12,26,14,14,28,complex_scalar,0.99118564
12,26,14,14,28,diag_complex,0.9821642
12,27,15,14,29,identity,2.4296408
12,27,15,14,29,real_scalar,0.99941641
12,27,15,14,29,complex_scalar,0.99349975
12,27,15,14,29,diag_complex,0.98416879
12,28,16,14,30,identity,2.5398984
12,28,16,14,30,real_scalar,0.99972416
12,28,16,14,30,complex_scalar,0.99438745
12,28,16,14,30,diag_complex,0.98646527
12,29,17,14,31,identity,2.5704734
12,29,17,14,31,real_scalar,0.99982872
12,29,17,14,31,complex_scalar,0.9947409
12,29,17,14,31,diag_complex,0.9884417
12,30,18,14,32,identity,2.6582551
12,30,18,14,32,real_scalar,0.99980552
12,30,18,14,32,complex_scalar,0.9949353
12,30,18,14,32,diag_complex,0.98975924
12,31,19,14,33,identity,2.7931454
12,31,19,14,33,real_scalar,0.99977222
12,31,19,14,33,complex_scalar,0.99538146
12,31,19,14,33,diag_complex,0.99126178
12,32,20,14,34,identity,2.8608545
12,32,20,14,34,real_scalar,0.99978127
12,32,20,14,34,complex_scalar,0.99608497
12,32,20,14,34,diag_complex,0.99293793
12,33,21,14,35,identity,2.9152871
12,33,21,14,35,real_scalar,0.99980117
12,33,21,14,35,complex_scalar,0.99671299
12,33,21,14,35,diag_complex,0.99441709
12,34,22,14,36,identity,3.0461096
12,34,22,14,36,real_scalar,0.99985959
12,34,22,14,36,complex_scalar,0.99707892
12,34,22,14,36,diag_complex,0.9953199
12,35,23,14,37,identity,3.1092503
12,35,23,14,37,real_scalar,0.99992169
12,35,23,14,37,complex_scalar,0.99741288
12,35,23,14,37,diag_complex,0.99566206
12,36,24,14,38,identity,3.1367795
12,36,24,14,38,real_scalar,0.99995861
12,36,24,14,38,complex_scalar,0.997683
12,36,24,14,38,diag_complex,0.99542016
12,37,25,14,39,identity,3.2538139
12,37,25,14,39,real_scalar,0.99998092
12,37,25,14,39,complex_scalar,0.99769028
12,37,25,14,39,diag_complex,0.99568091
12,38,26,14,40,identity,3.3446018
12,38,26,14,40,real_scalar,0.99999229
12,38,26,14,40,complex_scalar,0.99767491
12,38,26,14,40,diag_complex,0.99655646
12,39,27,14,41,identity,3.4054301
12,39,27,14,41,real_scalar,0.99998788
12,39,27,14,41,complex_scalar,0.99775929
12,39,27,14,41,diag_complex,0.99724032
12,40,28,14,42,identity,3.5240527
12,40,28,14,42,real_scalar,0.99997734
12,40,28,14,42,complex_scalar,0.99791597
12,40,28,14,42,diag_complex,0.99775889
12,41,29,14,43,identity,3.632576
12,41,29,14,43,real_scalar,0.9999825
12,41,29,14,43,complex_scalar,0.99808848
12,41,29,14,43,diag_complex,0.9985977
12,42,30,14,44,identity,3.6695739
12,42,30,14,44,real_scalar,0.99999177
12,42,30,14,44,complex_scalar,0.99828992
12,42,30,14,44,diag_complex,0.99948763
12,43,31,14,45,identity,3.7736238
12,43,31,14,45,real_scalar,0.99999611
12,43,31,14,45,complex_scalar,0.99844907
12,43,31,14,45,diag_complex,1.0000586
12,44,32,14,46,identity,3.8806937
12,44,32,14,46,real_scalar,0.99999982
12,44,32,14,46,complex_scalar,0.99856895
12,44,32,14,46,diag_complex,1.0004916
12,45,33,14,47,identity,3.9022944
12,45,33,14,47,real_scalar,1.0000002
12,45,33,14,47,complex_scalar,0.99857692
12,45,33,14,47,diag_complex,1.0009719
12,46,34,14,48,identity,3.988828
12,46,34,14,48,real_scalar,1.0000009
12,46,34,14,48,complex_scalar,0.9984557
12,46,34,14,48,diag_complex,1.0008833
12,47,35,14,49,identity,4.089943
12,47,35,14,49,real_scalar,1.0000067
12,47,35,14,49,complex_scalar,0.99844137
12,47,35,14,49,diag_complex,1.0005305
12,48,36,14,50,identity,4.1122509
12,48,36,14,50,real_scalar,1.0000092
12,48,36,14,50,complex_scalar,0.99865153
12,48,36,14,50,diag_complex,1.0002647
12,49,37,14,51,identity,4.1477141
12,49,37,14,51,real_scalar,1.0000084
12,49,37,14,51,complex_scalar,0.99896463
12,49,37,14,51,diag_complex,1.0002781
12,50,38,14,52,identity,4.1839883
12,50,38,14,52,real_scalar,1.0000089
12,50,38,14,52,complex_scalar,0.99920186
12,50,38,14,52,diag_complex,1.0004396
13,14,1,15,16,identity,0.49771849
13,14,1,15,16,real_scalar,0.44952157
13,14,1,15,16,complex_scalar,0.28996246
13,14,1,15,16,diag_complex,0.27458136
13,15,2,15,17,identity,0.88673653
13,15,2,15,17,real_scalar,0.73758943
13,15,2,15,17,complex_scalar,0.52796505
13,15,2,15,17,diag_complex,0.50709877
13,16,3,15,18,identity,1.1752724
13,16,3,15,18,real_scalar,0.90490549
13,16,3,15,18,complex_scalar,0.69262684
13,16,3,15,18,diag_complex,0.66808073
13,17,4,15,19,identity,1.4382215
13,17,4,15,19,real_scalar,0.97750553
13,17,4,15,19,complex_scalar,0.7965444
13,17,4,15,19,diag_complex,0.76941497
13,18,5,15,20,identity,1.6259798
13,18,5,15,20,real_scalar,0.99668076
13,18,5,15,20,complex_scalar,0.86792123
13,18,5,15,20,diag_complex,0.84302103
13,19,6,15,21,identity,1.7143764
13,19,6,15,21,real_scalar,1.000278
13,19,6,15,21,complex_scalar,0.91816358
13,19,6,15,21,diag_complex,0.89750727
13,20,7,15,22,identity,1.8091309
13,20,7,15,22,real_scalar,0.99938664
13,20,7,15,22,complex_scalar,0.94993571
13,20,7,15,22,diag_complex,0.93165795
13,21,8,15,23,identity,1.918271
13,21,8,15,23,real_scalar,0.99939376
13,21,8,15,23,complex_scalar,0.96705254
13,21,8,15,23,diag_complex,0.95167974
13,22,9,15,24,identity,1.9642499
13,22,9,15,24,real_scalar,0.99976222
13,22,9,15,24,complex_scalar,0.97655355
13,22,9,15,24,diag_complex,0.96530475
13,23,10,15,25,identity,1.9945886
13,23,10,15,25,real_scalar,0.99980732
13,23,10,15,25,complex_scalar,0.98139058
13,23,10,15,25,diag_complex,0.97310634
13,24,11,15,26,identity,2.1136236
13,24,11,15,26,real_scalar,0.99969074
13,24,11,15,26,complex_scalar,0.98372513
13,24,11,15,26,diag_complex,0.97633401
13,25,12,15,27,identity,2.212871
13,25,12,15,27,real_scalar,0.9996719
13,25,12,15,27,complex_scalar,0.98611826
13,25,12,15,27,diag_complex,0.97829969
13,26,13,15,28,identity,2.2417986
13,26,13,15,28,real_scalar,0.99958482
13,26,13,15,28,complex_scalar,0.98884947
13,26,13,15,28,diag_complex,0.97965313
13,27,14,15,29,identity,2.3499151
13,27,14,15,29,real_scalar,0.99957567
13,27,14,15,29,complex_scalar,0.99153675
13,27,14,15,29,diag_complex,0.9811931
13,28,15,15,30,identity,2.4573246
13,28,15,15,30,real_scalar,0.99980863
13,28,15,15,30,complex_scalar,0.99329299
13,28,15,15,30,diag_complex,0.98378832
13,29,16,15,31,identity,2.4856191
13,29,16,15,31,real_scalar,0.99992778
13,29,16,15,31,complex_scalar,0.99424683
13,29,16,15,31,diag_complex,0.98628614
13,30,17,15,32,identity,2.5676341
13,30,17,15,32,real_scalar,0.99995266
13,30,17,15,32,complex_scalar,0.99473868
13,30,17,15,32,diag_complex,0.98818289
13,31,18,15,33,identity,2.695234
13,31,18,15,33,real_scalar,0.99996405
13,31,18,15,33,complex_scalar,0.99519071
13,31,18,15,33,diag_complex,0.99023105
13,32,19,15,34,identity,2.7596991
13,32,19,15,34,real_scalar,0.99996571
13,32,19,15,34,complex_scalar,0.99585139
13,32,19,15,34,diag_complex,0.99224422
13,33,20,15,35,identity,2.8125098
13,33,20,15,35,real_scalar,0.99994049
13,33,20,15,35,complex_scalar,0.99641711
13,33,20,15,35,diag_complex,0.99407517
13,34,21,15,36,identity,2.9388004
13,34,21,15,36,real_scalar,0.99994956
13,34,21,15,36,complex_scalar,0.99677702
13,34,21,15,36,diag_complex,0.9954356
13,35,22,15,37,identity,3.0000468
13,35,22,15,37,real_scalar,0.99997924
13,35,22,15,37,complex_scalar,0.99716804
13,35,22,15,37,diag_complex,0.99613299
13,36,23,15,38,identity,3.0272149
13,36,23,15,38,real_scalar,0.99999623
13,36,23,15,38,complex_scalar,0.99753743
13,36,23,15,38,diag_complex,0.99589044
13,37,24,15,39,identity,3.138886
13,37,24,15,39,real_scalar,1.0000083
13,37,24,15,39,complex_scalar,0.99765074
13,37,24,15,39,diag_complex,0.99588111
13,38,25,15,40,identity,3.2247335
13,38,25,15,40,real_scalar,1.0000153
13,38,25,15,40,complex_scalar,0.99768635
13,38,25,15,40,diag_complex,0.9966282
13,39,26,15,41,identity,3.2821399
13,39,26,15,41,real_scalar,1.0000186
13,39,26,15,41,complex_scalar,0.99773504
13,39,26,15,41,diag_complex,0.99730317
13,40,27,15,42,identity,3.3958625
13,40,27,15,42,real_scalar,1.0000163
13,40,27,15,42,complex_scalar,0.99782188
13,40,27,15,42,diag_complex,0.99772385
13,41,28,15,43,identity,3.5003058
13,41,28,15,43,real_scalar,1.0000172
13,41,28,15,43,complex_scalar,0.99797051
13,41,28,15,43,diag_complex,0.99843454
13,42,29,15,44,identity,3.5364592
13,42,29,15,44,real_scalar,1.0000243
13,42,29,15,44,complex_scalar,0.99819198
13,42,29,15,44,diag_complex,0.99936191
13,43,30,15,45,identity,3.6369165
13,43,30,15,45,real_scalar,1.0000289
13,43,30,15,45,complex_scalar,0.9984092
13,43,30,15,45,diag_complex,1.0000279
13,44,31,15,46,identity,3.7397239
13,44,31,15,46,real_scalar,1.0000202
13,44,31,15,46,complex_scalar,0.99861244
13,44,31,15,46,diag_complex,1.0005981
13,45,32,15,47,identity,3.7591288
13,45,32,15,47,real_scalar,0.99999854
13,45,32,15,47,complex_scalar,0.99870671
13,45,32,15,47,diag_complex,1.0011878
13,46,33,15,48,identity,3.8397296
13,46,33,15,48,real_scalar,0.99998447
13,46,33,15,48,complex_scalar,0.9985796
13,46,33,15,48,diag_complex,1.0011185
13,47,34,15,49,identity,3.9355713
13,47,34,15,49,real_scalar,0.99999712
13,47,34,15,49,complex_scalar,0.99847816
13,47,34,15,49,diag_complex,1.0007297
13,48,35,15,50,identity,3.9577068
13,48,35,15,50,real_scalar,1.0000249
13,48,35,15,50,complex_scalar,0.9985862
13,48,35,15,50,diag_complex,1.0004601
13,49,36,15,51,identity,3.9938687
13,49,36,15,51,real_scalar,1.0000395
13,49,36,15,51,complex_scalar,0.99884169
13,49,36,15,51,diag_complex,1.0004445
13,50,37,15,52,identity,4.0305378
13,50,37,15,52,real_scalar,1.0000355
13,50,37,15,52,complex_scalar,0.99909253
13,50,37,15,52,diag_complex,1.0005453
14,15,1,16,17,identity,0.44284732
14,15,1,16,17,real_scalar,0.41879393
14,15,1,16,17,complex_scalar,0.29235039
14,15,1,16,17,diag_complex,0.27955073
14,16,2,16,18,identity,0.83736122
14,16,2,16,18,real_scalar,0.74202768
14,16,2,16,18,complex_scalar,0.52906113
14,16,2,16,18,diag_complex,0.50572955
14,17,3,16,19,identity,1.1736812
14,17,3,16,19,real_scalar,0.91487786
14,17,3,16,19,complex_scalar,0.68821787
14,17,3,16,19,diag_complex,0.66050011
14,18,4,16,20,identity,1.4075166
14,18,4,16,20,real_scalar,0.97631721
14,18,4,16,20,complex_scalar,0.7956064
14,18,4,16,20,diag_complex,0.76983808
14,19,5,16,21,identity,1.5399168
14,19,5,16,21,real_scalar,0.99693097
14,19,5,16,21,complex_scalar,0.86913272
14,19,5,16,21,diag_complex,0.84698171
14,20,6,16,22,identity,1.6700382
14,20,6,16,22,real_scalar,1.0001729
14,20,6,16,22,complex_scalar,0.91749706
14,20,6,16,22,diag_complex,0.89642147
14,21,7,16,23,identity,1.789085
14,21,7,16,23,real_scalar,0.99928001
14,21,7,16,23,complex_scalar,0.94912012
14,21,7,16,23,diag_complex,0.93026196
14,22,8,16,24,identity,1.8332573
14,22,8,16,24,real_scalar,0.99948556
14,22,8,16,24,complex_scalar,0.96821124
14,22,8,16,24,diag_complex,0.95381779
14,23,9,16,25,identity,1.8570037
14,23,9,16,25,real_scalar,0.99966679
14,23,9,16,25,complex_scalar,0.97777703
14,23,9,16,25,diag_complex,0.96691324
14,24,10,16,26,identity,1.9573397
14,24,10,16,26,real_scalar,0.99969387
14,24,10,16,26,complex_scalar,0.9816642
14,24,10,16,26,diag_complex,0.97263687
14,25,11,16,27,identity,2.0411182
14,25,11,16,27,real_scalar,0.99978325
14,25,11,16,27,complex_scalar,0.98443834
14,25,11,16,27,diag_complex,0.97620206
14,26,12,16,28,identity,2.0651601
14,26,12,16,28,real_scalar,0.99974861
14,26,12,16,28,complex_scalar,0.98680143
14,26,12,16,28,diag_complex,0.97833456
14,27,13,16,29,identity,2.1648576
14,27,13,16,29,real_scalar,0.99960084
14,27,13,16,29,complex_scalar,0.98907718
14,27,13,16,29,diag_complex,0.97939605
14,28,14,16,30,identity,2.2624358
14,28,14,16,30,real_scalar,0.99971623
14,28,14,16,30,complex_scalar,0.99136627
14,28,14,16,30,diag_complex,0.98154563
14,29,15,16,31,identity,2.2873857
14,29,15,16,31,real_scalar,0.99984148
14,29,15,16,31,complex_scalar,0.99300852
14,29,15,16,31,diag_complex,0.98410768
14,30,16,16,32,identity,2.3591735
14,30,16,16,32,real_scalar,0.99989486
14,30,16,16,32,complex_scalar,0.99399138
14,30,16,16,32,diag_complex,0.98646835
14,31,17,16,33,identity,2.4706909
14,31,17,16,33,real_scalar,0.99994987
14,31,17,16,33,complex_scalar,0.99464599
14,31,17,16,33,diag_complex,0.98905046
14,32,18,16,34,identity,2.5270273
14,32,18,16,34,real_scalar,0.9999854
14,32,18,16,34,complex_scalar,0.99544233
14,32,18,16,34,diag_complex,0.99144069
14,33,19,16,35,identity,2.5730613
14,33,19,16,35,real_scalar,0.99996858
14,33,19,16,35,complex_scalar,0.99608938
14,33,19,16,35,diag_complex,0.99352971
14,34,20,16,36,identity,2.6850908
